295	0.0041
163	0.00415
187	0.0042
342	0.00435
375	0.0051
393	0.00515
432	0.00515
320	0.00525
125	0.00585
346	0.006
124	0.00615
217	0.0062
419	0.0062
120	0.00625
317	0.00625
391	0.00635
340	0.0064
462	0.00685
229	0.00695
250	0.007
12	0.00705
243	0.00705
133	0.0071
72	0.00715
363	0.0072
311	0.00725
176	0.0073
319	0.0073
21	0.0074
388	0.0076
455	0.00765
115	0.0077
187	0.00775
441	0.0078
460	0.0078
218	0.00785
96	0.0079
342	0.00795
206	0.00805
106	0.0081
351	0.0081
401	0.00815
402	0.00815
486	0.00815
180	0.0082
214	0.00825
264	0.00825
4	0.0083
5	0.0083
64	0.0083
3	0.00835
146	0.00835
154	0.00835
338	0.00835
396	0.00835
94	0.0084
286	0.0084
393	0.0084
66	0.00845
143	0.00845
164	0.00845
368	0.00845
85	0.0085
108	0.0085
292	0.0085
339	0.0085
8	0.0086
34	0.0086
297	0.0086
471	0.0086
477	0.0086
97	0.00865
231	0.00865
241	0.00865
272	0.00865
422	0.00865
435	0.00865
228	0.0087
245	0.0087
419	0.0087
436	0.0087
192	0.00875
233	0.00875
353	0.0088
198	0.00885
204	0.00885
306	0.00885
390	0.00885
416	0.00885
427	0.00885
131	0.0089
320	0.0089
382	0.0089
75	0.00895
346	0.00895
424	0.00895
128	0.009
235	0.009
369	0.0091
299	0.00915
248	0.00935
160	0.0094
182	0.0094
217	0.0094
83	0.00945
263	0.0095
170	0.00955
374	0.0096
317	0.00965
120	0.0097
102	0.01
163	0.0101
107	0.0102
59	0.0103
211	0.01035
229	0.01045
250	0.01055
21	0.0107
375	0.0107
327	0.01075
340	0.01075
187	0.0109
343	0.01095
388	0.011
475	0.0111
342	0.01115
481	0.01115
365	0.0112
462	0.0112
96	0.01125
363	0.01125
368	0.01135
423	0.01135
419	0.0114
311	0.0116
4	0.01175
3	0.0118
146	0.0118
154	0.0118
189	0.0118
203	0.0118
254	0.0118
267	0.0118
318	0.0118
344	0.0118
385	0.0118
396	0.0118
434	0.0118
457	0.0118
133	0.01185
143	0.01185
164	0.01185
285	0.0119
471	0.0119
264	0.01195
214	0.012
329	0.012
23	0.01205
145	0.01205
306	0.01205
362	0.01205
249	0.0121
433	0.0121
2	0.01215
241	0.01215
346	0.01215
64	0.0122
316	0.0122
140	0.01225
94	0.0123
176	0.0123
209	0.0123
302	0.0123
313	0.0123
218	0.0126
88	0.0127
277	0.01275
401	0.01275
402	0.01275
5	0.0128
116	0.0128
119	0.0128
319	0.0128
418	0.0128
455	0.0128
75	0.01285
120	0.01285
389	0.01285
230	0.013
93	0.01305
223	0.01305
27	0.0131
160	0.0132
21	0.01325
29	0.01335
413	0.01335
7	0.01345
170	0.0135
243	0.0139
226	0.01395
56	0.014
187	0.01405
374	0.01405
41	0.0142
419	0.01425
126	0.01445
368	0.01445
18	0.01455
256	0.0146
24	0.01465
152	0.01465
484	0.01465
12	0.01475
472	0.01475
295	0.0148
217	0.0149
351	0.0149
462	0.01495
221	0.015
410	0.015
424	0.01505
271	0.0151
396	0.0151
49	0.01515
127	0.01515
189	0.0152
357	0.0152
385	0.0152
54	0.01525
77	0.01525
107	0.01525
342	0.01525
485	0.01525
437	0.0153
457	0.01535
229	0.01545
371	0.0155
475	0.0155
60	0.01555
344	0.01555
98	0.0156
146	0.01565
456	0.01565
120	0.01575
282	0.01575
309	0.0158
211	0.01585
365	0.01585
139	0.0159
272	0.0159
333	0.0159
164	0.01595
178	0.01595
388	0.01595
64	0.016
52	0.01605
89	0.01605
93	0.01605
249	0.01605
433	0.01605
143	0.0161
318	0.0161
281	0.01615
5	0.0162
17	0.0162
96	0.01625
138	0.01625
234	0.01625
429	0.01625
442	0.01625
45	0.0163
85	0.0163
117	0.0163
276	0.0163
339	0.0163
346	0.0163
184	0.01635
306	0.01635
320	0.01635
329	0.01635
88	0.0164
192	0.0164
227	0.0164
106	0.01645
79	0.0165
203	0.0165
277	0.0165
352	0.0165
454	0.0165
151	0.01655
222	0.01655
261	0.0166
397	0.0166
481	0.0166
144	0.01665
337	0.01665
47	0.0167
170	0.01675
418	0.01675
423	0.01675
206	0.01685
340	0.01685
363	0.01685
411	0.01685
33	0.0169
104	0.0169
95	0.01695
118	0.01695
307	0.01695
366	0.01695
375	0.01705
402	0.01705
21	0.0171
316	0.01715
427	0.0172
58	0.01725
332	0.01725
373	0.01725
74	0.0173
124	0.0174
160	0.0174
419	0.0174
26	0.01745
394	0.01745
432	0.0175
368	0.01755
7	0.01765
297	0.0177
152	0.01775
191	0.01775
447	0.01775
102	0.0178
187	0.0179
317	0.0179
41	0.018
389	0.018
314	0.01805
158	0.0181
335	0.0181
449	0.01815
217	0.0182
24	0.01825
174	0.01825
475	0.01825
18	0.01845
48	0.01845
286	0.01845
312	0.01845
344	0.01845
424	0.01845
393	0.0185
480	0.0185
396	0.01855
469	0.01855
77	0.0186
351	0.0186
486	0.0186
3	0.0187
75	0.0187
342	0.0187
241	0.01875
267	0.01875
272	0.01875
109	0.0188
202	0.0188
457	0.0188
485	0.01885
12	0.0189
110	0.0189
120	0.0189
453	0.0189
73	0.01905
139	0.01905
398	0.01905
209	0.0191
357	0.0191
243	0.01915
54	0.0192
281	0.0192
371	0.0192
93	0.01925
422	0.01925
294	0.0193
302	0.0193
376	0.0193
117	0.0194
154	0.0194
320	0.0194
391	0.0194
456	0.0194
167	0.01945
263	0.01945
49	0.0195
214	0.0195
211	0.01955
25	0.01965
145	0.0197
22	0.01975
44	0.01975
55	0.01975
164	0.01975
462	0.0198
